SAXPY,AVX=FALSE,DATA=F32,16384,4096,1,6400,1.28,,6220,1.316
SAXPY,AVX=FALSE,DATA=F32,16384,4096,2,6400,1.28,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,3,6100,1.34,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,4,6100,1.34,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,5,6100,1.34,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,6,6200,1.32,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,7,6200,1.32,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,8,6200,1.32,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,9,6200,1.32,,,
SAXPY,AVX=FALSE,DATA=F32,16384,4096,10,6300,1.3,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,1,10500,0.78,,11180,0.745
DotProd,AVX=FALSE,DATA=F32,16384,4096,2,10600,0.77,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,3,10700,0.77,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,4,10700,0.77,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,5,10500,0.78,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,6,10900,0.75,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,7,10700,0.77,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,8,10700,0.77,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,9,15800,0.52,,,
DotProd,AVX=FALSE,DATA=F32,16384,4096,10,10700,0.77,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,1,7700,1.06,,5750,1.445
EleMult,AVX=FALSE,DATA=F32,16384,4096,2,5700,1.44,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,3,4900,1.67,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,4,5500,1.49,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,5,5700,1.44,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,6,5700,1.44,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,7,4900,1.67,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,8,5700,1.44,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,9,5900,1.39,,,
EleMult,AVX=FALSE,DATA=F32,16384,4096,10,5800,1.41,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,1,84700,1.55,,91470,1.471
SAXPY,AVX=FALSE,DATA=F32,262144,65536,2,124700,1.05,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,3,124400,1.05,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,4,83000,1.58,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,5,83000,1.58,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,6,83000,1.58,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,7,83100,1.58,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,8,82900,1.58,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,9,82900,1.58,,,
SAXPY,AVX=FALSE,DATA=F32,262144,65536,10,83000,1.58,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,1,168000,0.78,,167370,0.78
DotProd,AVX=FALSE,DATA=F32,262144,65536,2,168300,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,3,167000,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,4,167000,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,5,167100,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,6,167000,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,7,167000,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,8,167800,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,9,167300,0.78,,,
DotProd,AVX=FALSE,DATA=F32,262144,65536,10,167200,0.78,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,1,169800,0.77,,98260,1.418
EleMult,AVX=FALSE,DATA=F32,262144,65536,2,122100,1.07,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,3,119300,1.1,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,4,81000,1.62,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,5,81700,1.6,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,6,81700,1.6,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,7,83100,1.58,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,8,82100,1.6,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,9,81200,1.61,,,
EleMult,AVX=FALSE,DATA=F32,262144,65536,10,80600,1.63,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,1,11094100,1.13,,8721560,1.461
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,2,8232800,1.53,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,3,8019000,1.57,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,4,8925300,1.41,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,5,8300900,1.52,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,6,8043600,1.56,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,7,7990600,1.57,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,8,10537800,1.19,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,9,8078000,1.56,,,
SAXPY,AVX=FALSE,DATA=F32,25165824,6291456,10,7993500,1.57,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,1,15329500,0.82,,15801480,0.796
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,2,15896200,0.79,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,3,15557600,0.81,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,4,16679200,0.75,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,5,15941300,0.79,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,6,15807100,0.8,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,7,15326800,0.82,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,8,15657400,0.8,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,9,16343600,0.77,,,
DotProd,AVX=FALSE,DATA=F32,25165824,6291456,10,15476100,0.81,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,1,10661800,1.18,,8306460,1.529
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,2,8156400,1.54,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,3,8259300,1.52,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,4,7816000,1.61,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,5,9103600,1.38,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,6,7895900,1.59,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,7,7885700,1.6,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,8,7962000,1.58,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,9,7834900,1.61,,,
EleMult,AVX=FALSE,DATA=F32,25165824,6291456,10,7489000,1.68,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,1,3600,2.28,,2440,3.525
SAXPY,AVX=TRUE,DATA=F32,16384,4096,2,2000,4.1,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,3,2900,2.82,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,4,2000,4.1,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,5,3000,2.73,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,6,2900,2.82,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,7,2000,4.1,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,8,2000,4.1,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,9,2000,4.1,,,
SAXPY,AVX=TRUE,DATA=F32,16384,4096,10,2000,4.1,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,1,2700,3.03,,2740,2.99
DotProd,AVX=TRUE,DATA=F32,16384,4096,2,2700,3.03,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,3,2700,3.03,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,4,2800,2.93,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,5,2800,2.93,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,6,2700,3.03,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,7,2800,2.93,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,8,2800,2.93,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,9,2700,3.03,,,
DotProd,AVX=TRUE,DATA=F32,16384,4096,10,2700,3.03,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,1,7100,1.15,,2380,4.151
EleMult,AVX=TRUE,DATA=F32,16384,4096,2,1800,4.55,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,3,1800,4.55,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,4,1800,4.55,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,5,1800,4.55,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,6,1800,4.55,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,7,1700,4.82,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,8,2600,3.15,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,9,1700,4.82,,,
EleMult,AVX=TRUE,DATA=F32,16384,4096,10,1700,4.82,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,1,29200,4.49,,31870,4.166
SAXPY,AVX=TRUE,DATA=F32,262144,65536,2,34900,3.76,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,3,42200,3.11,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,4,28300,4.63,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,5,30100,4.35,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,6,32100,4.08,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,7,30300,4.33,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,8,30700,4.27,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,9,32200,4.07,,,
SAXPY,AVX=TRUE,DATA=F32,262144,65536,10,28700,4.57,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,1,42200,3.11,,42830,3.062
DotProd,AVX=TRUE,DATA=F32,262144,65536,2,43300,3.03,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,3,42900,3.06,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,4,43000,3.05,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,5,42800,3.06,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,6,43000,3.05,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,7,42900,3.06,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,8,43000,3.05,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,9,43100,3.04,,,
DotProd,AVX=TRUE,DATA=F32,262144,65536,10,42100,3.11,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,1,151400,0.87,,49900,3.273
EleMult,AVX=TRUE,DATA=F32,262144,65536,2,48100,2.72,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,3,46600,2.81,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,4,46000,2.85,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,5,41500,3.16,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,6,27700,4.73,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,7,42300,3.1,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,8,27600,4.75,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,9,33800,3.88,,,
EleMult,AVX=TRUE,DATA=F32,262144,65536,10,34000,3.86,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,1,2723100,4.62,,2759050,4.568
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,2,2948700,4.27,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,3,2796900,4.5,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,4,2646500,4.75,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,5,2639500,4.77,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,6,2776100,4.53,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,7,2726600,4.61,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,8,2708300,4.65,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,9,2639300,4.77,,,
SAXPY,AVX=TRUE,DATA=F32,25165824,6291456,10,2985500,4.21,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,1,3827300,3.29,,3968250,3.179
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,2,4024100,3.13,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,3,3780900,3.33,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,4,3764700,3.34,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,5,4290400,2.93,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,6,3766800,3.34,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,7,3768600,3.34,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,8,4107300,3.06,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,9,4046600,3.11,,,
DotProd,AVX=TRUE,DATA=F32,25165824,6291456,10,4305800,2.92,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,1,4972800,2.53,,2979010,4.393
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,2,2796100,4.5,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,3,2507400,5.02,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,4,2510800,5.01,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,5,3051600,4.12,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,6,2462400,5.11,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,7,2544400,4.95,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,8,2784600,4.52,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,9,3055900,4.12,,,
EleMult,AVX=TRUE,DATA=F32,25165824,6291456,10,3104100,4.05,,,
